,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
0,0.0,0.06865773716866409,0.06327458631496219,0.06423900080736564,0.06865754375319447,0.06581051405630457,0.0666054747175781,0.06314577595220043,0.07357759561955736,0.06720754218531048,0.06561117611049236,0.07133228022202738,0.060056852836476916,0.06795011947107234,0.0662517588058912,0.06286987471626289,0.058794862892528145,0.06626266490425833,0.06366407780767343,0.06864488558627241,0.07161693612472149,0.06429492788242877,0.07103342851407715,0.06986425817645725,0.06677654524425625,0.06670226595852746,0.06432176166213026,0.0658022690301578,0.07225020844347581,0.0726941053071877,0.055464744155514924,0.06968238122383195,0.06852258382130588,0.0676041297675718,0.06681305259170452,0.06460911129665232,0.0706958138730289,0.06821399349217727,0.06644952715434527,0.06756189201259406,0.06536822412281605,0.06943008972994966,0.06705561059874844,0.06690393988039021,0.06612593528106722,0.06589406747986269,0.06823338751857295,0.06051223598311644,0.062586045648456,0.06681380471084362,0.06411859889258312,0.061204070732163045,0.0658781161126846,0.06223145754594724,0.06509423155493325,0.06661084533398672,0.07137425485788636,0.06724556005945512,0.06959683908447876,0.06413451072223862,0.06706135819222366,0.06393054550567565,0.06270209883798684,0.060917452574597734,0.0686486250366899,0.06940281050036418,0.06757018038715763,0.06826906990388841,0.06499499523983536,0.06760782382050402,0.06549813181600807,0.06457036182905218,0.06520086147232201,0.06374226335840864,0.06912719062359271,0.06644391322414105,0.07289752056671268,0.06683381194812137,0.062261005574847754,0.06642206328651097,0.07175629478825998,0.07186030772905436,0.05030246062647253,0.06276746468069629,0.07555020041105336,0.06930647910239521,0.07459354962645948,0.06255521352094835,0.0676075775378519,0.07071922296192797,0.06114045303773775,0.07227186286206286,0.07136246809684328,0.057895328799473074,0.0639271911536693,0.06561238816742435,0.061243432212404296,0.061155624863991995,0.05773752668090112,0.06804683006790317,0.06902839095570074,0.07084291138474695,0.06559878989449418,0.0684503740627462,0.06922284793460283,0.0689095194406032,0.061365345185131995,0.06242084163138746,0.06865124293533138,0.06383916540711261,0.06984740701590555,0.06773096337226764,0.05724624158021133,0.06973544642092887,0.06443274860022132,0.07202755955525329,0.07001752912336075,0.06541976063831137,0.06346832545534935,0.07235870083086052,0.06548733862440355,0.0575706637816536,0.06587569922379556,0.06298994354320583,0.06332022213493335,0.07536637880998756,0.0642577259361044,0.060971514115119425,0.0697267812448205,0.060992090670371535,0.06438230495958866,0.06858718989252562,0.0656525129185964,0.075426069966794,0.07061095656892095,0.06578690913599848,0.0672644736221943,0.0714420980331663,0.06813726732506994,0.06665334452717403,0.058513180168843396,0.06640863571697014,0.06372574367130593,0.0672230618126285,0.06505285244452808,0.07049717271363143,0.06568920278768837
1,0.06865773716866409,0.0,0.07643051592600435,0.08249642147103646,0.05031704377441039,0.06293405158801724,0.05431863532731498,0.06267231530465135,0.04509305603928787,0.0461111667320798,0.061896276176426214,0.0633952158732643,0.0644648469603019,0.05647255011625225,0.05152907139162079,0.06218698593107755,0.07436267251484256,0.06243606165535283,0.07224886421642665,0.05666355185624476,0.05491844281615495,0.06732805044390006,0.05759872625830119,0.06187082884622062,0.07200687025539437,0.050483679884805635,0.06144792180076272,0.06827593068239671,0.05716527053340891,0.06316157738481314,0.077305328004382,0.052923854562278515,0.045309180968611903,0.058674632857565426,0.055130200817938846,0.05407421417565307,0.054000042725077364,0.047540614831488796,0.050567666595081225,0.053648689096543856,0.06477330448006148,0.0537643613368035,0.07132548763676114,0.07567714346927064,0.06551708967861626,0.0625263546996176,0.06560724693669162,0.060690616705865605,0.07454929143827957,0.07586218454300185,0.08307735947985882,0.07531810370837284,0.07703460568733081,0.06476430193425847,0.06359821729679653,0.051486067482733794,0.06274942405231644,0.06035999207086434,0.06164397966720683,0.07494540407328111,0.06344832897954404,0.07875844108958828,0.0722638411797299,0.06806457036458441,0.046368958089280585,0.0705835796342372,0.06898359100969151,0.06646165839087244,0.07058880067903528,0.06594713814707866,0.05600117144574053,0.05905258613892861,0.06290749941473042,0.06304103644971773,0.06853187366217664,0.053105322856002043,0.05595585682722016,0.07574905143258613,0.07180698773071247,0.07482745024393123,0.06070612732829682,0.05474060450949874,0.07164381186369886,0.0696958405605835,0.051426589987164796,0.055196392601639145,0.05940358305918118,0.06050151800543639,0.07840033620200293,0.07638187937642378,0.07578696047608408,0.04787350307103326,0.06123920259376204,0.06085611162429973,0.0734636099333191,0.0779258617891547,0.07943870232567893,0.07218775240612953,0.07350838701968004,0.07648554047234923,0.05630621566676771,0.05674060687444511,0.06432770582620168,0.061594925576040314,0.06667701621578684,0.0684497605948423,0.0751090879700947,0.08138333531544718,0.06012558088884751,0.06790769697509214,0.06619310247135211,0.07220558669616119,0.07734215920302714,0.07438135002056531,0.08170452861976676,0.05061535502160411,0.05927536119720207,0.05583564851028642,0.06116229347329693,0.07402290951187233,0.08085699851474197,0.07231190260275704,0.07439094902253489,0.07254755967945378,0.07489580417999192,0.05795856913986108,0.07944143184631001,0.07253521399785337,0.0723584989364562,0.07821244948240143,0.07868592114435888,0.07347725224616532,0.07968784592663575,0.056220674380698554,0.06071284539604486,0.07741648066736456,0.06478526065158502,0.06052324554988817,0.07472212174497439,0.07282627165128,0.07186802337866541,0.06965170322402606,0.07662122578315954,0.06844475710123339,0.07516962260730771,0.07239744949433294,0.061219497625296916
2,0.06327458631496219,0.07643051592600435,0.0,0.059590548468110016,0.07484375472776238,0.06467230706566153,0.07353154551661707,0.06836832312516644,0.08117785320378253,0.07268591623043905,0.06309790760782387,0.0673535448639846,0.07183489577573912,0.07654552220108717,0.08168209978666612,0.06981811649596456,0.06471650771049561,0.06783520474650358,0.06381249733417559,0.07851391945360692,0.08144289555243879,0.06877830764862024,0.07974892738543647,0.06530467061550038,0.06474334737539951,0.07901698640728191,0.06981747543847372,0.06496674604445721,0.07797713026139007,0.06426729646245116,0.0661197424524379,0.07788434348442946,0.08008807445297238,0.0707263430956477,0.07599237668388772,0.07415358510014612,0.08133723704706093,0.07859170761068236,0.07775888258979155,0.08145470168405092,0.060511462462805726,0.07435130918829565,0.06273190459667684,0.0567455028883496,0.07047252417696516,0.07128151490158904,0.06409181057042349,0.06886946651562552,0.056731555246686265,0.05513255426012544,0.058164274341706276,0.05969832906405895,0.05586793067681763,0.06427154250551158,0.06707886843496136,0.07875224526820482,0.08100458624222795,0.07881218553449497,0.06987894311766076,0.06099528792617752,0.06194054911227467,0.057007499953684065,0.06040605027545442,0.05848809153818267,0.07771781052846474,0.07009873506546374,0.06195849268150839,0.06705595073238078,0.06104462203473083,0.05790437508914324,0.07070299123147568,0.06861465924892382,0.07382506002413074,0.06738649588316667,0.06111485472599676,0.0750104095502165,0.07607414911851293,0.057109584704425335,0.056201811713925034,0.060422318714310363,0.0789574997898776,0.07427686379000757,0.0654153000587608,0.05245389160552049,0.08160208760934219,0.07166837689930523,0.07464748848467481,0.06760814584410155,0.05782520102802271,0.06233857272887456,0.06134269855238665,0.08030238804909999,0.07156039496106789,0.0680472765059506,0.06403378679567988,0.06214179170718708,0.05844889743410799,0.0661294933346479,0.06734244799556564,0.06187295141328768,0.07941528725328086,0.07718384449074657,0.07102728495314417,0.07298428582421204,0.06384576003777513,0.06905277794223409,0.05826807623944632,0.06141748605758346,0.07774264283575018,0.06723139454876847,0.06853543714421244,0.05531175796338613,0.06733611764814308,0.059778637104497406,0.06398171717598099,0.07678743862241957,0.07772246833660446,0.07366143072440812,0.06890420815578333,0.06603233266179336,0.06084798658313354,0.06543442273517422,0.06144307643397419,0.06460100858758719,0.05712907173664363,0.07841886131932994,0.06784545222694327,0.058268298443856885,0.061120834346325155,0.06474481629143605,0.05697770442212438,0.05797055344443135,0.058860296148360136,0.07451490130708847,0.079670774945254,0.0585954151012182,0.06877639024227436,0.07673527679943433,0.07177362073158863,0.0605436579137449,0.05594391199218718,0.059821940498114415,0.05599768538506978,0.0622882833674641,0.05976863623796553,0.05830784851055433,0.07385002541452278
3,0.06423900080736564,0.08249642147103646,0.059590548468110016,0.0,0.08369914056469302,0.07269257719716202,0.07852659985177866,0.07552300628633242,0.08252914073965811,0.08217097962068218,0.07231227285775878,0.07104969950198461,0.07135305609169021,0.08249503024083171,0.08343624722899169,0.07809943212125128,0.06776684627962787,0.0694382633749471,0.06902809547690508,0.08177400549740067,0.08309728935686594,0.0721471239256179,0.08399535996051166,0.07006530963898812,0.06601987131044744,0.08470973040917507,0.07486952475540692,0.0622669805280716,0.0777394119910632,0.07571264897901085,0.06101970190612608,0.07585288338735623,0.08334747839645608,0.07518669201504835,0.07877654659632213,0.07962367021086984,0.08377407505957656,0.08471177120599485,0.08029388061253823,0.08415491563357343,0.07138177905850623,0.07946920084515789,0.060011104713647824,0.060469478666988825,0.0725355539061305,0.07191640067681644,0.07257229906979142,0.07077021323423535,0.05802821066672968,0.0563845598402295,0.04628765429908308,0.057842799357649875,0.06322774079692302,0.07254555042318488,0.07302067256157413,0.08153686009947225,0.08611400985395107,0.07840497409587666,0.07192037938436528,0.05881764608289466,0.0698269917736796,0.05460791592720812,0.06570861938586742,0.06372926266167277,0.08244446792505901,0.07554266563751198,0.06436078168640269,0.0704814728043811,0.0715371365715074,0.0645524429211479,0.0761723440059591,0.0766320765860565,0.07930667115250667,0.07375424740829875,0.06140293013452177,0.07470339129586352,0.08130225869669064,0.06352732775301068,0.058633900027677585,0.06816240526009353,0.08102043189843147,0.08106578272089152,0.05960069625323296,0.06439215558983757,0.08861791433592268,0.07966736503893862,0.07760209386751173,0.070360215560557,0.060026237041904296,0.05621643768887908,0.05596626935916934,0.08195635336782925,0.07932336252703283,0.07217915286341876,0.06273875072503375,0.06174810290421965,0.05634506073023771,0.06891520362164162,0.06415093268825914,0.05787338163663224,0.07990041417892271,0.08155076108896281,0.07314501396188727,0.08052526161306021,0.0724683260486373,0.07453156508029364,0.05490359597380446,0.04265065171657932,0.08226072420178664,0.06678687074941356,0.07350993406964296,0.06226751868963499,0.05358267294859986,0.06733952030314566,0.05123627066002321,0.08150719417902046,0.08460075144239927,0.0806326423705573,0.07345342202716972,0.06276209015440873,0.05490404391884087,0.059471039801251596,0.05884387798849829,0.0674743824821473,0.05826887043674756,0.08249524811206024,0.05693306606523521,0.056883521945606835,0.06949150662786115,0.05131216632015269,0.061493131960424996,0.0651978769749175,0.06439782412570164,0.08000885916463135,0.08393033160616221,0.06370594406374018,0.07221793817836226,0.08297517185390517,0.06454071945535153,0.06495572282852018,0.06577054663375072,0.06859655251996273,0.05485258822234291,0.07123156317667298,0.06580432404254687,0.06880730877769142,0.07431006823760208
4,0.06865754375319447,0.05031704377441039,0.07484375472776238,0.08369914056469302,0.0,0.06505033187770712,0.05852140125395959,0.06774070889358168,0.045511076968145533,0.04699476859825109,0.06832516453006343,0.06594682534856913,0.06272337174707415,0.05154398032715828,0.05206343799769973,0.06277463595378444,0.07234263204137104,0.06375297120588788,0.07761712237385994,0.058785967879727424,0.05903364501569056,0.06882508641418822,0.05531916750789524,0.06779271922643842,0.07695882004987961,0.05316001440908825,0.06531091954969956,0.0723434344913632,0.056301805100156505,0.06554276953706623,0.07861537481573397,0.06221515359388696,0.050862379341399123,0.06597412652194519,0.053989668851528186,0.053494885345889795,0.05174366114337165,0.054024771687626205,0.05209055600668123,0.05429623080866287,0.06779319061766535,0.05004206831878899,0.07243060698030579,0.07589805030035487,0.06898238885194714,0.0667997095712777,0.06629078663065985,0.06562601473606608,0.07778086238812666,0.07857467857762394,0.08183819413927589,0.07574183896425125,0.07911397636665492,0.06923473576303332,0.0680053174663207,0.05170111248551326,0.055511080853104945,0.0528845794624914,0.06430440629226669,0.07783537619216536,0.06665885046880778,0.07646167979555131,0.07430780105373658,0.07006878663540025,0.0538804275636032,0.06819495371700134,0.07347939718118625,0.06820931951852688,0.0761109598810939,0.06699706587418493,0.062095271755338445,0.06000734418135962,0.05712915368839739,0.0710444291452526,0.06902609037646901,0.04938856392016651,0.0555384523518553,0.07800397029038093,0.07345387615039646,0.07283314172669017,0.05826789450373991,0.053307374383274576,0.07192121710659709,0.07134257189888904,0.052727757770601937,0.05748952733048344,0.05865260591485298,0.06895160187856149,0.07862407787678706,0.08194982202569831,0.07732016763670828,0.048245248814519026,0.05723222992979992,0.06107453170170034,0.07039014175483892,0.07462599440620137,0.07936679568656313,0.06891976517629923,0.0742547696312071,0.07797244532168238,0.05463671545538242,0.0582115549008602,0.06718040949591568,0.05403421702002626,0.06708490542687735,0.06676166667638041,0.07633870129090897,0.08381307888039075,0.04897203896577612,0.06567740489949174,0.06755489903547592,0.07441170020027243,0.08036930231361886,0.07581176292737779,0.08344760089498157,0.05013008062057111,0.0526322863065387,0.05943559655288132,0.06423476328958452,0.07612819490263201,0.08397022450142695,0.07522018709465236,0.0746828155651011,0.07290891347385517,0.07566434471184766,0.055904861012677984,0.08203989835285665,0.07540899733906563,0.07489345971441234,0.07941730744488966,0.07816813739822631,0.07467884585689671,0.08060430250094669,0.0545397236155529,0.05475010545725093,0.07728617246903213,0.07201072617560818,0.05507379012483618,0.07839801957783224,0.07175681983508683,0.07028989038614739,0.07107254339381776,0.07780367535446654,0.07098508322806507,0.07787133601076494,0.07442008783754912,0.07154941852420386
5,0.06581051405630457,0.06293405158801724,0.06467230706566153,0.07269257719716202,0.06505033187770712,0.0,0.06837859983498754,0.060198884806039056,0.06709899467002454,0.06220690301336535,0.048883128200171364,0.05740360755109722,0.05880773604369326,0.0681095049097559,0.06267123860130769,0.059499337135790004,0.07179881140638378,0.051013015943394496,0.06578925447024095,0.06374112175785539,0.06732593340187867,0.05777589983225591,0.06954238919250594,0.05112786141938115,0.06654817987379558,0.06262913669057144,0.05243401587899106,0.06249393012030828,0.07105206461020452,0.05942209504350511,0.07014306234274717,0.06792567519365712,0.0666747315806435,0.056399441255122036,0.06028926690214317,0.06477352116511999,0.06886202460588534,0.06622287180679012,0.05824947153849195,0.06468620248317611,0.05190885313242458,0.06020561591989403,0.06620934414190925,0.0678569354267546,0.0585013535479792,0.05380976126128455,0.05543313200029915,0.05961951045836948,0.06304850097248638,0.06616483948250733,0.07042967108458162,0.06948580933521867,0.06778723100004491,0.06279020830936902,0.05199259290933682,0.06188951116210486,0.06595601392024603,0.06825570718007819,0.05668552312222391,0.07161599802462039,0.059850847348048956,0.06954886780355399,0.06478775576681106,0.0615018529173575,0.06068438370238206,0.060335345023965876,0.058017088501284786,0.05988480141781362,0.05689755355590958,0.05798618841642413,0.053900872120223424,0.057823193463571475,0.06558887173334299,0.05438701323087139,0.06408514098034089,0.05939964125572522,0.0613952608041662,0.0666356325910086,0.06611652930012488,0.05937437733518742,0.06670257632523433,0.0603430769331744,0.07165444413927509,0.06612916003453545,0.06881469618362368,0.05968280493967089,0.0653955144777727,0.05480817674624331,0.07156457097432573,0.0684706738218284,0.06514499560600372,0.06599811216554241,0.06541906639931863,0.05520723497130512,0.06601827474980046,0.06672554559004795,0.07017491885261581,0.06512452276302098,0.07158314729032286,0.0707174696841697,0.05982720479719408,0.0684400145787657,0.05654384509686833,0.06588316136844127,0.06360503935990917,0.05980262543318815,0.06594923881936379,0.07054437601060821,0.06479897018429828,0.061906461185619,0.05971284026080108,0.0683054934691825,0.07270429512228829,0.06202535973400029,0.07223942221906635,0.06834636305804204,0.06856397083036879,0.06599527615394464,0.05111836276945561,0.0663288538947914,0.07437181114964961,0.06788783694113444,0.0662423518110034,0.06650819329327744,0.06733729545616628,0.06653523414347375,0.07493423808156663,0.060200908481095564,0.05894014551030964,0.07230001597962758,0.0672679355517017,0.06491596851237906,0.06866765381359961,0.06294387623508473,0.06792113849908245,0.06867375214985764,0.054028402587591465,0.06609203613736168,0.06996730271424581,0.061879695289389684,0.056072897905642995,0.06591065373795658,0.06850829354503672,0.059005127727693604,0.06304059533213863,0.058306903943088524,0.052956204708828974
6,0.0666054747175781,0.05431863532731498,0.07353154551661707,0.07852659985177866,0.05852140125395959,0.06837859983498754,0.0,0.0712173133266156,0.05908139183903875,0.05771299483418963,0.07119263858310594,0.06782730117336605,0.05759713319914287,0.06090433235131772,0.058917136027861805,0.06891861938084308,0.0722835520422311,0.06743672898179254,0.07685410226642943,0.05461164329074436,0.06456091915410343,0.07071150579312728,0.06712308314359061,0.06880709388689286,0.0778617782877643,0.05830640058464409,0.06645618846152995,0.07600643399214889,0.0636385364585093,0.0673218494703805,0.07523783065948862,0.04939381945676897,0.056214100605493866,0.06835358407957864,0.06177810995802275,0.05389474222696877,0.06245315370045074,0.05742085130593079,0.057101898702044275,0.06138064538745357,0.06822263691649444,0.06014897290722029,0.07189009042182751,0.07795397880546248,0.06924476633427382,0.07099223009515095,0.06552288806039594,0.06435672223598356,0.07358281935399835,0.07833978668917559,0.07972332138472683,0.0763728818707196,0.07724273188690942,0.0703124618728897,0.0700165936735228,0.05456670427927303,0.06412925022509593,0.05830385352272632,0.06577725404765199,0.07768634468046258,0.07073705736008767,0.07723284508562811,0.07478833519071228,0.07244480086630434,0.06146475434071894,0.07382550376929845,0.07339190910602453,0.06646244413774435,0.07537044240067754,0.06889725726608988,0.06793483998820325,0.05719121114618996,0.06765080483735725,0.06812184459665188,0.06837579830830831,0.058059198310887065,0.06522866647640643,0.07096322838696667,0.07128715131867652,0.07549386643107595,0.06247618152193144,0.061644032717105904,0.06776117127391057,0.0708099060082811,0.05512924379034343,0.05891455715477019,0.0688499938719103,0.06638067181287843,0.07929083134051064,0.079417835264055,0.07715115445265093,0.054387739670713246,0.06399354575322781,0.06283850638596201,0.07272772789341804,0.07428927309229294,0.07847655223246089,0.07602495423893108,0.06752791252859917,0.0784916658679307,0.05975895389205647,0.06040454391068754,0.06770636518330139,0.06517949401636594,0.06763421158795242,0.07212123203925458,0.07574852630431003,0.0804651292629279,0.055971777061829646,0.06176037246011045,0.07131385382135441,0.07730792887673035,0.07498397221115326,0.0757331688541168,0.07905813353551472,0.05942857567768184,0.0672553085283711,0.06259977990970197,0.06688911181314619,0.07422430657773053,0.08181920136557094,0.07417359511765476,0.07581177193018941,0.07366109593738084,0.0718733556528249,0.06345954403637429,0.07820002417721923,0.07591754018163799,0.07589626884946812,0.07834781599688687,0.07597455334572341,0.07517362004104726,0.07904165342245759,0.06543819228630081,0.06570841943360384,0.07490090882852651,0.06975147780584218,0.05855074078764376,0.07509686885986826,0.07521361881782798,0.07348948621009613,0.0763108050796442,0.07683139650581804,0.07318977988581869,0.07660622800418722,0.07486836686764886,0.06770101981886291
7,0.06314577595220043,0.06267231530465135,0.06836832312516644,0.07552300628633242,0.06774070889358168,0.060198884806039056,0.0712173133266156,0.0,0.06866236016135185,0.06505306219170548,0.052571701791345085,0.058258632032049444,0.06008314904967448,0.06299459906128908,0.06604200035136681,0.05872146074717558,0.07130717703024517,0.06001135229012157,0.06580170324917489,0.07056173676168914,0.06867530886849471,0.053651868351117876,0.06389702239561507,0.05511996010612852,0.06623445048267736,0.06230176535962169,0.054831348532787115,0.06629812398393882,0.06541129158531904,0.05495194181019646,0.0712871779204007,0.06946094702711253,0.06522652961003761,0.057189706855138606,0.061832542750478746,0.06608172592216278,0.06781953970747713,0.06350707000375522,0.06582003347836214,0.06486363051700211,0.0555404003384273,0.06457975402052117,0.06621699611334003,0.06422202261240224,0.0540594168041141,0.05065009839082674,0.05183129212244885,0.054630815723336744,0.06726437555735378,0.07131079888355372,0.07462250386669297,0.06927086612342556,0.07032316181821102,0.06306860769537623,0.051861908288041866,0.0634824879066503,0.06859762417612793,0.06658996412106129,0.057852779509174744,0.0687574683388338,0.05140074431180749,0.0707608718724619,0.06293538111428947,0.06961885174675332,0.0670824119379248,0.06058540313779561,0.060344270271594745,0.05896242387479373,0.06459001448076747,0.06246367110393927,0.05501295987823126,0.05679225539287381,0.06103465814178494,0.049711626856312606,0.06588675730186984,0.06597486086819918,0.0667672334135298,0.07120135218914238,0.06908867150746344,0.060663255369899076,0.06537023445656219,0.06388983168781986,0.0693355666028021,0.06722880211396945,0.0695929045166363,0.059895410503513845,0.06199630830061922,0.047432477134189396,0.06712513799508205,0.07223489135692304,0.06642737163688982,0.06955090471524444,0.061934102305823066,0.060306448836586146,0.06577573484481761,0.07010629666902918,0.06980566097135413,0.06311462623642104,0.0700688507968657,0.07223726855669257,0.07230246921834473,0.06566182182646045,0.05537637823499644,0.058436088100658624,0.05858202364046526,0.055632092085305826,0.06790772088651277,0.07295546473471311,0.06695933919846063,0.06443548325708497,0.05470630592858513,0.06679354452853624,0.07005709334713726,0.06735298396939692,0.07613663302617181,0.06688462852393508,0.06902653011017673,0.05458483869985336,0.05348265655788781,0.07074430498546878,0.07308953265379689,0.06973107847196958,0.06847131312447927,0.06179670565049678,0.06637820408779774,0.06555717865233844,0.07274534828024794,0.061250064584125866,0.06430025630801563,0.06890280248613455,0.06440260615081314,0.061933772796825666,0.0679024071919828,0.06555150633644502,0.06595782903409135,0.06844139713713301,0.05522575284714795,0.06924236267590793,0.06677543646964282,0.05818687524448525,0.05760720068278254,0.05837148485813489,0.07221391105704937,0.056999846296273485,0.06547988974625309,0.0617595715276662,0.05252561467119236
8,0.07357759561955736,0.04509305603928787,0.08117785320378253,0.08252914073965811,0.045511076968145533,0.06709899467002454,0.05908139183903875,0.06866236016135185,0.0,0.04577833712201693,0.06906065466872582,0.06485822545399564,0.06474068495373787,0.049859320442331795,0.040435128163969755,0.06734116610043558,0.07291170874197095,0.0633216730519742,0.08099292586566358,0.0544778106567207,0.055946223137073064,0.07148965635473292,0.05768692930472387,0.06623200260508177,0.07391967044814346,0.048288575909715296,0.06654165975418194,0.0695556597250465,0.054682723681156634,0.06696272321133495,0.080723645879241,0.057592715850068046,0.039631273497221876,0.06423202937010677,0.04809361602747018,0.051899878443621,0.05228017648076579,0.05401924195992936,0.044238573924832415,0.04117324968900051,0.07211891994033014,0.05077213403767788,0.06935692147545898,0.07762020283363517,0.06980538044752763,0.06757551628130891,0.07054543406084697,0.06586843470564138,0.07643900780685697,0.07792823991535947,0.08387237878537113,0.0745719968438683,0.08063090842344205,0.06805235246137362,0.07010066715627163,0.044810907670173504,0.05642572827220566,0.05325281488428488,0.06538198250916608,0.07727524152339471,0.06941815205451729,0.07606114709114475,0.06963021563145855,0.0739654243016316,0.049184822251256165,0.07167316555108096,0.07484383279072768,0.06271140023617419,0.07983547189890941,0.06877955418756468,0.06067254701060574,0.06237968573908385,0.059317647300783385,0.07244213226488123,0.07064988392216472,0.0469849759131271,0.04533965922234623,0.0821088412754577,0.07642427575822774,0.07672872261924268,0.05517787499320119,0.04428347544967305,0.07657954272941944,0.07600969618879207,0.051661686124040276,0.05676058585399792,0.05609337099917288,0.06618265465799152,0.07891691762794112,0.07638067531338431,0.07574974633568807,0.03702215687845751,0.059608242964992945,0.06055960641685433,0.0701791433021899,0.07637773322376196,0.08113435079813824,0.06815674232945333,0.07216046945244117,0.07667610974030349,0.04500716953866573,0.056066856326928406,0.07088927877399515,0.05507401878116,0.07081944926836634,0.0710684138004292,0.0742940454119735,0.0835175328953979,0.0553547995297247,0.06693147786511734,0.0716871723023694,0.07561902955907254,0.08114604103468663,0.07842668686058345,0.08154465873842232,0.04398963124103155,0.05488051393979067,0.05682260786404656,0.06378025852552316,0.06946399000450794,0.08214182825118958,0.07762294498182698,0.07357338769551275,0.0734703350153854,0.07647341063630872,0.05377851586918799,0.08360757867513394,0.07662263627167817,0.07731061694942197,0.07855937278827559,0.0813348881860057,0.0773546516065179,0.08282816104138749,0.05272793401333387,0.05872024329656488,0.07627243604163288,0.07079941879141767,0.05783599201419389,0.07687780602682173,0.07641727663417773,0.075929925015984,0.07405885207889049,0.08001716677875229,0.07292907322065105,0.08148076139737369,0.07928690793389034,0.07121350951442296
9,0.06720754218531048,0.0461111667320798,0.07268591623043905,0.08217097962068218,0.04699476859825109,0.06220690301336535,0.05771299483418963,0.06505306219170548,0.04577833712201693,0.0,0.06530127445866069,0.06114843647005201,0.058719568804266466,0.04812489799215944,0.05168889086309093,0.05963836770924572,0.07297918027450385,0.059438786683905585,0.07236382910736573,0.05456145250417137,0.05715500035803464,0.06635215199069698,0.055730490189248826,0.06224760421705668,0.07077684631925092,0.05047580837272014,0.057847078379596295,0.07000311661217921,0.055429341101511265,0.06167317085172406,0.07638994049724841,0.06102931638110989,0.04674342597816032,0.054093207247239955,0.05215424034585711,0.05349658808061872,0.052553813869681096,0.05224369414058259,0.046724504057910246,0.04886433049447206,0.0627183777402306,0.049516987279595075,0.06516296783398945,0.07467098559185524,0.06433178538256207,0.06341229508049327,0.06247972583515881,0.05652954082512266,0.07121667048268153,0.0748591018407824,0.07958240788839428,0.07250193954748846,0.07208011943542025,0.06366760989909019,0.060620785195199034,0.0481899868573657,0.057009311314017,0.05400245678371104,0.06298602338133859,0.07477135933993541,0.06564043003846887,0.07247056669088922,0.067953311336398,0.0687002495931616,0.051721165862104165,0.06663195104403198,0.07202707271942392,0.05927762296397745,0.06856778866522158,0.06511572476846753,0.05752748538042611,0.0557445123213063,0.054547181937467944,0.06432997701613594,0.06657517807881974,0.05010295123853342,0.044426061148347684,0.07508366165521231,0.07151331235262383,0.0712602491379682,0.056091805803102884,0.05259078640061345,0.07270603393139717,0.07093859536884731,0.05147460574194759,0.05479678800914359,0.05817983358363893,0.06004215320888538,0.07573496085917904,0.07443837553176566,0.07361997976973902,0.04518665501456475,0.06096018834247095,0.05916173134988981,0.0659466261447321,0.07298580237361975,0.07815105099790197,0.06525632237492601,0.06832963910664905,0.07709841472640386,0.049479630918284195,0.05584777265597795,0.06529793173862224,0.05421522167700527,0.06327609760127345,0.06500074923963593,0.07199151352535801,0.08099495681538588,0.055834121836932156,0.06389066160852784,0.06107236155642648,0.07285758972752028,0.0786117155560877,0.07354458929719344,0.07802008307084198,0.04839353361029332,0.053861966882738734,0.05576202066304319,0.0592202901982884,0.07175037468772491,0.0792092455903653,0.07450074438333198,0.07182416721366426,0.06739793431405072,0.07173921258117666,0.05540072787148651,0.0769763047971778,0.07027424230253913,0.0664912727758618,0.07566026510518657,0.07488408061423428,0.07237252200927995,0.07418843451563102,0.052389524924172065,0.057596395449419975,0.07221715306321044,0.06540421162239789,0.056006925243026265,0.07493757610907083,0.06736399611500862,0.06731064608765096,0.06981528012024892,0.07482864465507594,0.07026860843184521,0.07510595478499647,0.07179881671471047,0.0671177545784638
